scenario,boat_id,time,lat,lon,speed,heading,ax,ay,az,gx,gy,gz
crossing,CR23,49,9.5917645,76.5257608,4.9,94.8,0.0024,0.0,9.7916,-0.00119,-0.02148,0.0
crossing,CR23,50,9.5917608,76.5258054,4.92,94.8,0.0201,0.0,9.7842,-0.01782,0.01122,0.0
crossing,CR23,51,9.5917571,76.5258502,4.93,94.8,0.0164,0.0,9.7952,0.01264,0.03975,0.0
crossing,CR23,52,9.5917533,76.5258949,4.92,94.8,-0.0135,0.0,9.899,0.01139,0.01142,0.0
crossing,CR23,53,9.5917496,76.5259398,4.95,94.8,0.0264,0.0,9.8183,0.03075,0.0325,0.0
crossing,CR23,54,9.5917459,76.5259846,4.94,94.8,-0.0081,0.0,9.8063,0.0082,0.00221,0.0
crossing,CR23,55,9.5917422,76.5260298,4.98,94.8,0.0409,0.0,9.839,2e-05,-0.05674,0.0
crossing,CR23,56,9.5917384,76.5260748,4.96,94.8,-0.0202,0.0,9.7316,-0.01548,0.01125,0.0
crossing,CR23,57,9.5917347,76.5261197,4.94,94.8,-0.0218,0.0,9.7599,-0.00836,-0.05989,0.0
crossing,CR23,58,9.591731,76.5261646,4.95,94.8,0.0108,0.0,9.7152,-0.00205,-0.01575,0.0
crossing,CR23,59,9.5917273,76.5262097,4.98,94.8,0.028,0.0,9.8165,-0.03713,0.017,0.0
crossing,CR23,60,9.5917235,76.526255,4.99,94.8,0.0111,0.0,9.776,0.02983,-0.0213,0.0
crossing,CR23,61,9.5917198,76.5263002,4.98,94.8,-0.0054,0.0,9.8299,0.009,-0.00806,0.0
crossing,CR23,62,9.591716,76.5263459,5.03,94.8,0.0491,0.0,9.8352,0.03113,0.01757,0.0
crossing,CR23,63,9.5917122,76.5263917,5.05,94.8,0.0144,0.0,9.8066,-0.00779,-0.00456,0.0
crossing,CR23,64,9.5917084,76.5264378,5.08,94.8,0.0321,0.0,9.8334,0.02369,0.03202,0.0
crossing,CR23,65,9.5917045,76.526484,5.09,94.8,0.0088,0.0,9.8061,-0.0077,0.02487,0.0
crossing,CR23,66,9.5917007,76.5265303,5.1,94.8,0.0108,0.0,9.7984,-0.00807,0.01259,0.0
crossing,CR23,67,9.5916969,76.5265765,5.09,94.8,-0.0069,0.0,9.8371,0.0054,0.06031,0.0
crossing,CR23,68,9.591693,76.5266231,5.14,94.8,0.0501,0.0,9.8476,-0.02673,0.01313,0.0
crossing,CR23,69,9.5916891,76.5266698,5.14,94.8,0.0011,0.0,9.844,0.00862,-0.00918,0.0
crossing,CR23,70,9.5916853,76.5267165,5.15,94.8,0.0055,0.0,9.7464,-0.0225,-0.01599,0.0
crossing,CR23,71,9.5916814,76.5267629,5.11,94.8,-0.0392,0.0,9.8425,-0.00048,-0.00712,0.0
crossing,CR23,72,9.5916776,76.5268091,5.09,94.8,-0.0198,0.0,9.7343,-0.0055,-0.05191,0.0
crossing,CR23,73,9.5916738,76.5268552,5.08,94.8,-0.0041,0.0,9.7238,0.01396,-0.00791,0.0
crossing,CR23,74,9.59167,76.5269014,5.08,94.8,-0.0022,0.0,9.7641,-0.03522,0.00029,0.0
crossing,CR23,75,9.5916661,76.5269474,5.07,94.8,-0.0148,0.0,9.7832,-0.01197,-0.01625,0.0
crossing,CR23,76,9.5916623,76.5269934,5.07,94.8,0.0062,0.0,9.8188,-0.02052,-0.00231,0.0
crossing,CR23,77,9.5916585,76.5270395,5.07,94.8,-0.0,0.0,9.8532,0.02199,-0.00644,0.0
crossing,CR23,78,9.5916547,76.5270854,5.06,94.8,-0.0081,0.0,9.8175,0.02361,0.02756,0.0
crossing,CR23,79,9.5916509,76.5271319,5.11,94.8,0.05,0.0,9.7977,-0.00159,-0.00382,0.0
crossing,CR23,80,9.591647,76.5271786,5.15,94.8,0.0321,0.0,9.8417,-0.01557,-0.00199,0.0
crossing,CR23,81,9.5916431,76.5272254,5.16,94.8,0.0117,0.0,9.8304,0.02423,-0.0073,0.0
crossing,CR23,82,9.5916392,76.5272721,5.14,94.8,-0.0142,0.0,9.7994,0.00677,0.00716,0.0
crossing,CR23,83,9.5916353,76.5273192,5.18,94.8,0.0363,0.0,9.8179,0.00091,-0.0245,0.0
crossing,CR23,84,9.5916315,76.527366,5.16,94.8,-0.0231,0.0,9.8049,0.0132,0.00023,0.0
crossing,CR23,85,9.5916276,76.527413,5.17,94.8,0.0175,0.0,9.8621,-0.00691,-0.02436,0.0
crossing,CR23,86,9.5916237,76.5274601,5.19,94.8,0.0181,0.0,9.8838,0.01887,0.01861,0.0
crossing,CR23,87,9.5916198,76.527507,5.16,94.8,-0.0325,0.0,9.7805,0.00096,-0.01319,0.0
crossing,CR23,88,9.5916159,76.5275539,5.17,94.8,0.0137,0.0,9.8279,0.01158,0.01368,0.0
crossing,CR23,89,9.591612,76.5276009,5.17,94.8,-0.0003,0.0,9.7297,-0.01499,0.04482,0.0
crossing,CR23,90,9.5916081,76.5276478,5.17,94.8,-0.0064,0.0,9.8134,0.02188,0.02354,0.0
crossing,CR23,91,9.5916043,76.5276948,5.18,94.65,0.0085,-0.0136,9.7473,-0.01695,0.01346,-0.0026
crossing,CR23,92,9.5916007,76.5277419,5.18,94.5,0.0057,-0.0136,9.7344,0.02253,-0.002,-0.0026
crossing,CR23,93,9.5915971,76.5277893,5.22,94.35,0.0391,-0.0137,9.8152,-0.00325,0.01264,-0.0026
crossing,CR23,94,9.5915937,76.5278367,5.21,94.2,-0.0078,-0.0136,9.7939,-0.0125,0.03771,-0.0026
crossing,CR23,95,9.5915904,76.5278838,5.19,94.05,-0.0234,-0.0136,9.7511,-0.00721,0.02371,-0.0026
crossing,CR23,96,9.5915872,76.5279309,5.18,93.9,-0.0109,-0.0136,9.8329,0.00581,0.00853,-0.0026
crossing,CR23,97,9.5915842,76.5279781,5.19,93.75,0.0112,-0.0136,9.8066,-0.01371,-0.01858,-0.0026
crossing,CR23,98,9.5915813,76.528025,5.16,93.6,-0.0341,-0.0135,9.7906,-0.00866,0.01809,-0.0026
crossing,CR23,99,9.5915785,76.5280717,5.13,93.45,-0.0224,-0.0134,9.8152,-0.03578,-0.0251,-0.0026
crossing,CR23,100,9.5915758,76.5281182,5.12,93.3,-0.0142,-0.0134,9.8078,-0.01708,-0.00294,-0.0026
crossing,CR23,101,9.5915733,76.5281648,5.12,93.15,-0.0019,-0.0134,9.7722,-0.05013,-0.01455,-0.0026
crossing,CR23,102,9.5915709,76.5282114,5.12,93.0,0.0074,-0.0134,9.8666,0.01006,0.02743,-0.0026
crossing,CR23,103,9.5915686,76.5282581,5.14,92.85,0.0106,-0.0134,9.8196,-0.00365,-0.03481,-0.0026
crossing,CR23,104,9.5915664,76.5283047,5.11,92.7,-0.0232,-0.0134,9.8887,0.03692,0.02378,-0.0026
crossing,CR23,105,9.5915644,76.5283511,5.1,92.55,-0.0089,-0.0134,9.7335,0.00553,-0.0065,-0.0026
crossing,CR23,106,9.5915625,76.5283972,5.07,92.4,-0.0339,-0.0133,9.8384,-0.02171,-0.01192,-0.0026
crossing,CR23,107,9.5915607,76.5284436,5.09,92.25,0.0185,-0.0133,9.7323,0.00375,-0.05023,-0.0026
crossing,CR23,108,9.591559,76.52849,5.1,92.1,0.0112,-0.0133,9.8109,-0.00347,-0.00216,-0.0026
crossing,CR23,109,9.5915575,76.5285361,5.06,91.95,-0.0396,-0.0132,9.8293,-0.00808,0.02726,-0.0026
crossing,CR23,110,9.591556,76.5285817,5.01,91.8,-0.0447,-0.0131,9.7748,0.04399,0.00782,-0.0026
crossing,CR23,111,9.5915547,76.5286275,5.03,91.65,0.0123,-0.0132,9.714,0.00145,0.00445,-0.0026
crossing,CR23,112,9.5915535,76.5286734,5.04,91.5,0.0137,-0.0132,9.7539,-0.01394,-0.03678,-0.0026
crossing,CR23,113,9.5915525,76.528719,5.01,91.35,-0.0307,-0.0131,9.784,-0.04494,0.01159,-0.0026
crossing,CR23,114,9.5915515,76.5287649,5.04,91.2,0.0283,-0.0132,9.7874,-0.00327,-0.01525,-0.0026
crossing,CR23,115,9.5915507,76.5288113,5.09,91.05,0.048,-0.0133,9.717,-0.01358,0.0094,-0.0026
crossing,CR23,116,9.59155,76.5288575,5.07,90.9,-0.0166,-0.0133,9.835,-0.0125,0.00162,-0.0026
crossing,CR23,117,9.5915494,76.5289032,5.02,90.75,-0.0452,-0.0132,9.8209,0.03336,0.00222,-0.0026
crossing,CR23,118,9.5915489,76.5289489,5.02,90.6,-0.0073,-0.0131,9.8138,-0.00499,0.00038,-0.0026
crossing,CR23,119,9.5915486,76.5289944,5.0,90.45,-0.0222,-0.0131,9.8124,-0.03835,0.02274,-0.0026
crossing,CR23,120,9.5915483,76.5290401,5.02,90.3,0.0209,-0.0131,9.8104,0.05165,-0.01999,-0.0026
crossing,CR23,121,9.5915482,76.5290859,5.02,90.15,0.0088,-0.0132,9.8301,0.00495,0.00825,-0.0026
crossing,CR23,122,9.5915482,76.5291318,5.04,90.0,0.0146,-0.0132,9.7316,-0.01694,-0.03803,-0.0026
crossing,CR23,123,9.5915483,76.5291779,5.05,89.85,0.0126,-0.0132,9.9021,0.04308,0.01448,-0.0026
crossing,CR23,124,9.5915485,76.5292241,5.07,89.7,0.0199,-0.0133,9.7749,-0.011,-0.01855,-0.0026
crossing,CR23,125,9.5915489,76.5292702,5.07,89.55,-0.0031,-0.0133,9.8264,-0.04972,-0.0041,-0.0026
crossing,CR23,126,9.5915494,76.5293164,5.07,89.4,0.0026,-0.0133,9.6934,0.00359,0.00245,-0.0026
crossing,CR23,127,9.59155,76.5293627,5.07,89.25,0.002,-0.0133,9.8599,-0.03251,8e-05,-0.0026
crossing,CR23,128,9.5915507,76.5294087,5.06,89.1,-0.0151,-0.0132,9.8185,0.00028,-0.01729,-0.0026
crossing,CR23,129,9.5915515,76.5294552,5.1,88.95,0.0404,-0.0133,9.8407,0.02315,-0.00446,-0.0026
crossing,CR23,130,9.5915525,76.5295019,5.13,88.8,0.0328,-0.0134,9.7786,-0.00321,0.00384,-0.0026
crossing,CR23,131,9.5915536,76.5295487,5.14,88.65,0.005,-0.0134,9.8645,-0.00059,-0.02071,-0.0026
crossing,CR23,132,9.5915548,76.5295955,5.14,88.5,0.0055,-0.0135,9.8751,-0.01328,0.02616,-0.0026
crossing,CR23,133,9.5915561,76.5296423,5.13,88.35,-0.0087,-0.0134,9.8012,-0.02703,0.03424,-0.0026
crossing,CR23,134,9.5915575,76.5296889,5.12,88.2,-0.0117,-0.0134,9.8124,0.00837,0.00067,-0.0026
crossing,CR23,135,9.5915591,76.5297356,5.12,88.05,0.0031,-0.0134,9.8283,0.00261,-0.00917,-0.0026
crossing,CR23,136,9.5915608,76.5297822,5.12,87.9,-0.0034,-0.0134,9.8231,0.01442,-0.02203,-0.0026
crossing,CR23,137,9.5915626,76.5298287,5.11,87.75,-0.0148,-0.0134,9.9195,0.00208,0.00986,-0.0026
crossing,CR23,138,9.5915645,76.5298752,5.1,87.6,-0.0027,-0.0134,9.8433,-0.0137,0.01757,-0.0026
crossing,CR23,139,9.5915665,76.5299216,5.1,87.45,-0.0063,-0.0133,9.6953,0.00347,-0.02879,-0.0026
crossing,CR23,140,9.5915687,76.5299681,5.11,87.3,0.011,-0.0134,9.7255,-0.00987,-0.00841,-0.0026
crossing,CR23,141,9.591571,76.5300145,5.1,87.15,-0.0053,-0.0134,9.7929,-0.01189,0.01904,-0.0026
crossing,CR23,142,9.5915734,76.5300611,5.12,87.0,0.0172,-0.0134,9.85,-0.0033,-0.02234,-0.0026
crossing,CR23,143,9.5915759,76.5301076,5.12,86.85,-0.001,-0.0134,9.8526,0.02965,0.00533,-0.0026
crossing,CR23,144,9.5915785,76.5301542,5.12,86.7,-0.0035,-0.0134,9.8248,-0.00171,0.01772,-0.0026
crossing,CR23,145,9.5915813,76.5302007,5.12,86.55,-0.0007,-0.0134,9.8891,0.00219,-0.01321,-0.0026
crossing,CR23,146,9.5915842,76.5302472,5.11,86.4,-0.0036,-0.0134,9.8175,0.00038,0.0026,-0.0026
crossing,CR23,147,9.5915872,76.5302933,5.07,86.25,-0.0426,-0.0133,9.8378,0.01369,0.0046,-0.0026
crossing,CR23,148,9.5915902,76.5303392,5.05,86.1,-0.02,-0.0132,9.7602,-0.00342,0.0196,-0.0026
crossing,CR23,149,9.5915935,76.5303851,5.06,85.95,0.0112,-0.0132,9.7162,0.02335,-0.04472,-0.0026
crossing,CR23,150,9.5915968,76.5304314,5.09,85.8,0.03,-0.0133,9.8274,0.01563,-0.02693,-0.0026
crossing,CR23,151,9.5916003,76.5304778,5.1,85.65,0.0126,-0.0134,9.735,0.00152,-0.01882,-0.0026
crossing,CR23,152,9.5916039,76.5305239,5.08,85.5,-0.0253,-0.0133,9.8441,-0.02667,0.01057,-0.0026
crossing,CR23,153,9.5916076,76.5305704,5.12,85.35,0.0418,-0.0134,9.8981,0.0455,0.03939,-0.0026
crossing,CR23,154,9.5916114,76.5306165,5.08,85.2,-0.0348,-0.0133,9.7768,-0.00129,0.02207,-0.0026
crossing,CR23,155,9.5916153,76.5306625,5.06,85.05,-0.0228,-0.0133,9.8238,-0.02494,-0.01891,-0.0026
crossing,CR23,156,9.5916194,76.5307083,5.06,84.9,-0.0066,-0.0132,9.82,0.03291,0.00526,-0.0026
crossing,CR23,157,9.5916235,76.5307542,5.06,84.75,0.0052,-0.0132,9.7384,0.00097,-0.03199,-0.0026
crossing,CR23,158,9.5916278,76.5308003,5.07,84.6,0.0117,-0.0133,9.8479,0.00711,-0.01104,-0.0026
crossing,CR23,159,9.5916322,76.5308462,5.07,84.45,-0.0056,-0.0133,9.7939,0.02708,-0.00039,-0.0026
crossing,CR23,160,9.5916367,76.5308918,5.03,84.3,-0.0409,-0.0132,9.7771,-0.01458,-0.00248,-0.0026
crossing,CR23,161,9.5916412,76.530937,4.99,84.15,-0.0389,-0.0131,9.8153,0.01537,-0.01183,-0.0026
crossing,CR23,162,9.5916459,76.5309822,4.99,84.0,0.0078,-0.0131,9.8626,0.01453,0.01722,-0.0026
crossing,CR23,163,9.5916507,76.5310273,4.98,83.85,-0.0179,-0.013,9.7812,-0.00904,-0.01522,-0.0026
crossing,CR23,164,9.5916556,76.5310724,4.98,83.7,0.007,-0.013,9.8322,-0.03327,0.02021,-0.0026
crossing,CR23,165,9.5916606,76.5311174,4.97,83.55,-0.0107,-0.013,9.8042,-0.00604,0.02828,-0.0026
crossing,CR23,166,9.5916658,76.5311625,4.98,83.4,0.0035,-0.013,9.8014,-0.00557,-0.00728,-0.0026
crossing,CR23,167,9.591671,76.5312077,5.0,83.25,0.0198,-0.0131,9.8863,-0.0102,0.00086,-0.0026
crossing,CR23,168,9.5916764,76.5312525,4.95,83.1,-0.0421,-0.013,9.8032,0.00065,0.01273,-0.0026
crossing,CR23,169,9.5916819,76.5312973,4.96,82.95,0.0022,-0.013,9.8135,-0.0032,-0.01331,-0.0026
crossing,CR23,170,9.5916874,76.5313422,4.97,82.8,0.0102,-0.013,9.8353,-0.03651,-0.00961,-0.0026
crossing,CR23,171,9.5916931,76.531387,4.96,82.65,-0.0037,-0.013,9.783,-0.01441,0.02873,-0.0026
crossing,CR23,172,9.591699,76.531432,4.97,82.5,0.0107,-0.013,9.887,-0.02355,0.02686,-0.0026
crossing,CR23,173,9.591705,76.5314772,5.01,82.35,0.0333,-0.0131,9.8215,-0.00083,-0.03457,-0.0026
crossing,CR23,174,9.591711,76.5315222,4.99,82.2,-0.0203,-0.0131,9.758,0.00868,0.02394,-0.0026
crossing,CR23,175,9.5917172,76.531567,4.97,82.05,-0.0192,-0.013,9.8189,0.02974,0.00603,-0.0026
crossing,CR23,176,9.5917235,76.5316119,4.97,81.9,0.0071,-0.013,9.7814,-0.00155,-0.00119,-0.0026
crossing,CR23,177,9.5917299,76.5316569,5.0,81.75,0.0217,-0.0131,9.7772,0.05456,0.00689,-0.0026
crossing,CR23,178,9.5917365,76.5317021,5.01,81.6,0.0106,-0.0131,9.783,0.01689,-0.03527,-0.0026
crossing,CR23,179,9.5917432,76.5317473,5.02,81.45,0.0096,-0.0131,9.7938,-0.028,0.00643,-0.0026
crossing,CR24,0,9.5918307,76.5224399,4.62,96.5,-0.0423,0.0,9.8583,0.01328,-0.0216,0.0
crossing,CR24,1,9.591826,76.522482,4.65,96.5,0.0231,0.0,9.8731,0.03124,-0.01567,0.0
crossing,CR24,2,9.5918212,76.522524,4.64,96.5,-0.0025,0.0,9.8586,-0.00942,0.03474,0.0
crossing,CR24,3,9.5918165,76.5225663,4.67,96.5,0.0276,0.0,9.8581,0.02868,0.01953,0.0
crossing,CR24,4,9.5918117,76.5226086,4.68,96.5,0.0067,0.0,9.8633,0.01672,-0.02549,0.0
crossing,CR24,5,9.591807,76.522651,4.68,96.5,0.0046,0.0,9.8082,0.00832,-0.00918,0.0
crossing,CR24,6,9.5918022,76.5226933,4.67,96.5,-0.0146,0.0,9.8675,-0.00779,0.00202,0.0
crossing,CR24,7,9.5917975,76.5227356,4.67,96.5,0.0049,0.0,9.7368,-0.00101,0.00797,0.0
crossing,CR24,8,9.5917927,76.5227779,4.67,96.5,-0.0051,0.0,9.8634,0.00063,-0.00052,0.0
crossing,CR24,9,9.591788,76.5228199,4.65,96.5,-0.0205,0.0,9.8387,0.01503,-0.01714,0.0
crossing,CR24,10,9.5917833,76.5228618,4.63,96.5,-0.0217,0.0,9.8,-0.03243,0.02529,0.0
crossing,CR24,11,9.5917786,76.5229038,4.64,96.5,0.0165,0.0,9.8199,-0.00995,0.00875,0.0
crossing,CR24,12,9.5917738,76.5229458,4.64,96.5,-0.0011,0.0,9.8106,-0.00126,-0.00517,0.0
crossing,CR24,13,9.5917691,76.5229881,4.68,96.5,0.0341,0.0,9.7694,0.01136,0.00171,0.0
crossing,CR24,14,9.5917643,76.5230304,4.67,96.5,-0.0031,0.0,9.6926,0.02994,0.03142,0.0
crossing,CR24,15,9.5917596,76.5230725,4.65,96.5,-0.0265,0.0,9.7882,-0.01017,-0.032,0.0
crossing,CR24,16,9.5917549,76.5231146,4.65,96.5,0.0047,0.0,9.8714,0.004,0.00581,0.0
crossing,CR24,17,9.5917501,76.5231571,4.69,96.5,0.043,0.0,9.8004,0.0053,-0.00999,0.0
crossing,CR24,18,9.5917453,76.5231994,4.67,96.5,-0.0204,0.0,9.7476,0.01384,0.01847,0.0
crossing,CR24,19,9.5917406,76.5232416,4.67,96.5,-0.0068,0.0,9.7906,0.01099,0.02509,0.0
crossing,CR24,20,9.5917358,76.523284,4.68,96.5,0.0125,0.0,9.8928,-0.00434,-0.01434,0.0
crossing,CR24,21,9.5917311,76.5233264,4.69,96.5,0.0138,0.0,9.8027,0.01125,0.03727,0.0
crossing,CR24,22,9.5917263,76.5233689,4.69,96.5,-0.0057,0.0,9.7897,0.03172,-0.01289,0.0
crossing,CR24,23,9.5917216,76.5234109,4.64,96.5,-0.0481,0.0,9.8885,-0.02137,-0.01864,0.0
crossing,CR24,24,9.5917169,76.5234526,4.62,96.5,-0.0233,0.0,9.8436,-0.02131,0.01293,0.0
crossing,CR24,25,9.5917122,76.5234943,4.6,96.5,-0.0164,0.0,9.7846,-0.00484,0.00109,0.0
crossing,CR24,26,9.5917076,76.5235356,4.57,96.5,-0.0333,0.0,9.8464,-0.01201,-0.02952,0.0
crossing,CR24,27,9.5917029,76.5235769,4.56,96.5,-0.0025,0.0,9.7884,-0.00301,-0.01678,0.0
crossing,CR24,28,9.5916983,76.523618,4.54,96.5,-0.0258,0.0,9.7919,-0.0325,-0.00987,0.0
crossing,CR24,29,9.5916937,76.5236589,4.52,96.5,-0.0191,0.0,9.8287,0.00656,-0.02345,0.0
crossing,CR24,30,9.5916891,76.5236996,4.49,96.5,-0.0247,0.0,9.8628,-0.02,-0.02082,0.0
crossing,CR24,31,9.5916846,76.5237402,4.49,96.5,-0.0076,0.0,9.7738,0.00947,-0.00561,0.0
crossing,CR24,32,9.59168,76.5237804,4.45,96.5,-0.0403,0.0,9.7386,0.00045,-0.01592,0.0
crossing,CR24,33,9.5916755,76.5238206,4.44,96.5,-0.0061,0.0,9.8656,0.01847,0.00467,0.0
crossing,CR24,34,9.591671,76.5238611,4.47,96.5,0.0342,0.0,9.8429,-0.02897,0.00563,0.0
crossing,CR24,35,9.5916665,76.5239014,4.45,96.5,-0.0263,0.0,9.7731,0.01034,0.00598,0.0
crossing,CR24,36,9.591662,76.5239413,4.42,96.5,-0.0293,0.0,9.8381,0.03053,-0.00361,0.0
crossing,CR24,37,9.5916575,76.5239814,4.42,96.5,0.005,0.0,9.776,-0.00709,-0.02833,0.0
crossing,CR24,38,9.591653,76.5240213,4.41,96.5,-0.0152,0.0,9.8133,-0.01569,0.00333,0.0
crossing,CR24,39,9.5916485,76.5240614,4.43,96.5,0.0223,0.0,9.8672,0.02338,0.03361,0.0
crossing,CR24,40,9.591644,76.5241015,4.43,96.5,0.0024,0.0,9.8585,0.00888,-0.01686,0.0
crossing,CR24,41,9.5916395,76.5241414,4.41,96.5,-0.0226,0.0,9.8902,0.02609,-0.01501,0.0
crossing,CR24,42,9.591635,76.5241813,4.41,96.5,-0.0027,0.0,9.8606,0.02655,0.01756,0.0
crossing,CR24,43,9.5916305,76.524221,4.39,96.5,-0.0202,0.0,9.8015,-0.01745,0.00295,0.0
crossing,CR24,44,9.5916261,76.5242605,4.36,96.5,-0.0242,0.0,9.7765,0.02592,0.01393,0.0
crossing,CR24,45,9.5916217,76.5242999,4.35,96.5,-0.0149,0.0,9.717,-0.00031,0.00916,0.0
crossing,CR24,46,9.5916173,76.5243392,4.34,96.5,-0.012,0.0,9.8154,-0.01602,0.0048,0.0
crossing,CR24,47,9.5916128,76.5243784,4.34,96.5,-0.0004,0.0,9.8276,-0.00656,0.00609,0.0
crossing,CR24,48,9.5916084,76.5244177,4.34,96.5,0.003,0.0,9.8995,-0.00077,-0.00087,0.0
crossing,CR24,49,9.591604,76.524457,4.35,96.5,0.0106,0.0,9.7744,-1e-05,-0.00156,0.0
crossing,CR24,50,9.5915996,76.5244966,4.37,96.5,0.0241,0.0,9.8139,0.00723,0.00353,0.0
crossing,CR24,51,9.5915951,76.524536,4.35,96.5,-0.02,0.0,9.7806,0.01076,-0.04053,0.0
crossing,CR24,52,9.5915907,76.5245755,4.36,96.5,0.01,0.0,9.7963,0.00148,-0.02834,0.0
crossing,CR24,53,9.5915863,76.5246149,4.35,96.5,-0.0153,0.0,9.7621,-0.03248,-0.02248,0.0
crossing,CR24,54,9.5915818,76.5246544,4.36,96.5,0.0099,0.0,9.8883,0.0154,-0.00092,0.0
crossing,CR24,55,9.5915774,76.524694,4.38,96.5,0.0248,0.0,9.8771,-0.02099,-0.0032,0.0
crossing,CR24,56,9.5915729,76.5247334,4.35,96.5,-0.0371,0.0,9.8557,0.03064,0.02708,0.0
crossing,CR24,57,9.5915685,76.5247728,4.36,96.5,0.0097,0.0,9.7427,0.02873,0.00591,0.0
crossing,CR24,58,9.5915641,76.5248122,4.36,96.5,0.0037,0.0,9.8416,0.02534,-0.03047,0.0
crossing,CR24,59,9.5915597,76.5248516,4.34,96.5,-0.0143,0.0,9.8432,-0.01362,-0.00518,0.0
crossing,CR24,60,9.5915552,76.524891,4.35,96.5,0.0058,0.0,9.8019,-0.0089,0.02076,0.0
crossing,CR24,61,9.5915508,76.5249302,4.33,96.5,-0.0207,0.0,9.7847,0.03654,0.0444,0.0
crossing,CR24,62,9.5915464,76.5249694,4.34,96.5,0.0095,0.0,9.8811,-0.021,-0.03168,0.0
crossing,CR24,63,9.591542,76.5250087,4.34,96.5,-0.0011,0.0,9.7654,0.00728,-0.01002,0.0
crossing,CR24,64,9.5915376,76.5250481,4.35,96.5,0.0076,0.0,9.7763,0.00937,-0.04202,0.0
crossing,CR24,65,9.5915331,76.5250876,4.37,96.5,0.0197,0.0,9.7442,0.03099,0.02783,0.0
crossing,CR24,66,9.5915287,76.5251272,4.38,96.5,0.0123,0.0,9.7942,-0.01271,-0.00123,0.0
crossing,CR24,67,9.5915242,76.5251669,4.39,96.5,0.0097,0.0,9.8351,-0.02913,0.02934,0.0
crossing,CR24,68,9.5915197,76.5252068,4.4,96.5,0.0167,0.0,9.8405,-0.04609,-0.00121,0.0
crossing,CR24,69,9.5915153,76.5252468,4.42,96.5,0.0108,0.0,9.7893,-0.02204,0.00361,0.0
crossing,CR24,70,9.5915108,76.5252867,4.42,96.5,0.002,0.0,9.7703,0.01256,-0.00637,0.0
crossing,CR24,71,9.5915063,76.5253268,4.42,96.5,0.0055,0.0,9.8961,-0.00692,-0.00928,0.0
crossing,CR24,72,9.5915018,76.5253669,4.43,96.5,0.0088,0.0,9.8979,-0.00802,-0.00553,0.0
crossing,CR24,73,9.5914972,76.5254071,4.44,96.5,0.0074,0.0,9.8431,0.01646,-0.01703,0.0
crossing,CR24,74,9.5914927,76.5254473,4.44,96.5,0.0027,0.0,9.7199,-0.00684,0.0248,0.0
crossing,CR24,75,9.5914882,76.5254877,4.47,96.5,0.025,0.0,9.848,-0.01216,-0.00399,0.0
crossing,CR24,76,9.5914836,76.5255285,4.5,96.5,0.0372,0.0,9.7072,0.0347,0.00627,0.0
crossing,CR24,77,9.591479,76.5255691,4.49,96.5,-0.0157,0.0,9.8124,0.00584,-0.00751,0.0
crossing,CR24,78,9.5914745,76.5256098,4.49,96.5,0.0028,0.0,9.8587,-0.02235,0.02344,0.0
crossing,CR24,79,9.5914699,76.5256506,4.52,96.5,0.0257,0.0,9.8229,0.01438,-0.00706,0.0
crossing,CR24,80,9.5914653,76.5256913,4.5,96.5,-0.0202,0.0,9.8329,0.00596,-0.01086,0.0
crossing,CR24,81,9.5914607,76.5257324,4.53,96.5,0.0355,0.0,9.8394,0.01592,0.00333,0.0
crossing,CR24,82,9.5914561,76.5257733,4.52,96.5,-0.0087,0.0,9.8236,0.02109,-0.02336,0.0
crossing,CR24,83,9.5914515,76.5258138,4.47,96.5,-0.049,0.0,9.7863,-0.05985,0.00445,0.0
crossing,CR24,84,9.591447,76.5258541,4.45,96.5,-0.021,0.0,9.807,0.0184,-0.0434,0.0
crossing,CR24,85,9.5914425,76.5258944,4.45,96.5,-0.0026,0.0,9.8176,-0.00386,0.01923,0.0
crossing,CR24,86,9.5914379,76.5259352,4.5,96.5,0.0507,0.0,9.7828,0.02273,-0.0068,0.0
crossing,CR24,87,9.5914333,76.525976,4.52,96.5,0.015,0.0,9.8267,-0.0193,-0.02324,0.0
crossing,CR24,88,9.5914287,76.5260166,4.49,96.5,-0.0308,0.0,9.7567,0.00363,-0.00389,0.0
crossing,CR24,89,9.5914241,76.5260575,4.52,96.5,0.0312,0.0,9.7911,-0.00867,0.00223,0.0
crossing,CR24,90,9.5914195,76.5260984,4.52,96.5,0.0011,0.0,9.7403,0.01431,0.02555,0.0
crossing,CR24,91,9.5914151,76.5261393,4.51,96.35,-0.0048,-0.0118,9.8638,-0.01672,0.02694,-0.0026
crossing,CR24,92,9.5914107,76.5261803,4.52,96.2,0.0087,-0.0118,9.8557,-0.02097,0.00579,-0.0026
crossing,CR24,93,9.5914064,76.5262212,4.52,96.05,-0.001,-0.0118,9.8069,0.01269,-0.01006,-0.0026
crossing,CR24,94,9.5914022,76.5262622,4.53,95.9,0.0073,-0.0119,9.8197,0.01422,-0.01791,-0.0026
crossing,CR24,95,9.5913981,76.5263031,4.51,95.75,-0.02,-0.0118,9.7696,0.03513,-0.03455,-0.0026
crossing,CR24,96,9.5913942,76.5263439,4.5,95.6,-0.0105,-0.0118,9.8164,0.01675,0.00633,-0.0026
crossing,CR24,97,9.5913904,76.5263847,4.5,95.45,0.0044,-0.0118,9.7849,-0.03861,0.00439,-0.0026
crossing,CR24,98,9.5913866,76.5264255,4.5,95.3,-0.0028,-0.0118,9.6936,-0.00194,0.01124,-0.0026
